Titulo,URL,Descripcion
The Silence of the Lambs,/title/tt0102926/,Crime Drama Thriller             A young FBI cadet must receive the help of an incarcerated and manipulative cannibal killer to help catch another serial killer a madman who skins his victims
Tombstone,/title/tt0108358/,Biography Drama History             A successful lawmans plans to retire anonymously in Tombstone Arizona are disrupted by the kind of outlaws he was famous for eliminating
The Prestige,/title/tt0482571/,Drama Mystery SciFi             After a tragic accident two stage magicians in 1890s London engage in a battle to create the ultimate illusion while sacrificing everything they have to outwit each other
Alien,/title/tt0078748/,Horror SciFi             The crew of a commercial spacecraft encounter a deadly lifeform after investigating an unknown transmission
Starship Troopers,/title/tt0120201/,Action Adventure SciFi             Humans in a fascist militaristic future wage war with giant alien bugs
No Time to Die,/title/tt2382320/,Action Adventure Thriller             James Bond has left active service His peace is shortlived when Felix Leiter an old friend from the CIA turns up asking for help leading Bond onto the trail of a mysterious villain armed with dangerous new technology
A Good Person,/title/tt14153080/,Drama             Follows Allison whose life falls apart following her involvement in a fatal accident
Star Wars: Episode IV - A New Hope,/title/tt0076759/,Action Adventure Fantasy             Luke Skywalker joins forces with a Jedi Knight a cocky pilot a Wookiee and two droids to save the galaxy from the Empires worlddestroying battle station while also attempting to rescue Princess Leia from the mysterious Darth Vader
Gods of Egypt,/title/tt2404233/,Action Adventure Drama             Mortal hero Bek teams with the god Horus in an alliance against Set the merciless god of darkness who has usurped Egypts throne plunging the once peaceful and prosperous empire into chaos and conflict
Tár,/title/tt14444726/,Drama Music             Set in the international world of Western classical music the film centers on Lydia Tár widely considered one of the greatest living composerconductors and the very first female director of a major German orchestra
Avengers: Infinity War,/title/tt4154756/,Action Adventure SciFi             The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe
Harry Potter and the Goblet of Fire,/title/tt0330373/,Adventure Family Fantasy             Harry Potter finds himself competing in a hazardous tournament between rival schools of magic but he is distracted by recurring nightmares
Terrifier 2,/title/tt10403420/,Horror             After being resurrected by a sinister entity Art the Clown returns to the timid town of Miles County where he targets a teenage girl and her younger brother on Halloween night
A League of Their Own,/title/tt0104694/,Comedy Drama Sport             Two sisters join the first female professional baseball league and struggle to help it succeed amid their own growing rivalry
The Gray Man,/title/tt1649418/,Action Thriller             When the CIAs most skilled operative whose true identity is known to none accidentally uncovers dark agency secrets a psychopathic former colleague puts a bounty on his head setting off a global manhunt by international assassins
The Three Musketeers,/title/tt1509767/,Action Adventure Fantasy             The hotheaded young DArtagnan along with three former legendary but now downontheirluck Musketeers must unite and defeat a beautiful double agent and her villainous employer from seizing the French throne and engulfing Europe in war
American Beauty,/title/tt0169547/,Drama             A sexually frustrated suburban father has a midlife crisis after becoming infatuated with his daughters best friend
It,/title/tt1396484/,Horror             In the summer of 1989 a group of bullied kids band together to destroy a shapeshifting monster which disguises itself as a clown and preys on the children of Derry their small Maine town
Idiocracy,/title/tt0387808/,Adventure Comedy SciFi             Corporal Joe Bauers a decisively average American is selected as a guinea pig for a topsecret hibernation program but is forgotten awakening to a future so incredibly moronic hes easily the most intelligent person alive
The Godfather Part II,/title/tt0071562/,Crime Drama             The early life and career of Vito Corleone in 1920s New York City is portrayed while his son Michael expands and tightens his grip on the family crime syndicate
Carrie,/title/tt1939659/,Drama Horror Thriller             A shy girl outcast by her peers and sheltered by her religious mother unleashes telekinetic terror on her small town after being pushed too far at her senior prom
The Shining,/title/tt0081505/,Drama Horror             A family heads to an isolated hotel for the winter where a sinister presence influences the father into violence while his psychic son sees horrific forebodings from both past and future
Champions,/title/tt15339570/,Comedy Drama Sport             A former minorleague basketball coach is ordered by the court to manage a team of players with intellectual disabilities He soon realizes that despite his doubts together this team can go further than they ever imagined
The Goonies,/title/tt0089218/,Adventure Comedy Family             A group of young misfits called The Goonies discover an ancient map and set out on an adventure to find a legendary pirates longlost treasure
American Pie,/title/tt0163651/,Comedy             Four teenage boys enter a pact to lose their virginity by prom night
